	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
20	0.20868945868945865	0.027065527065527065	0.16613247863247863	0.05929487179487178	0.07300569800569799	0.10826210826210829	0.10238603988603986	0.027599715099715105	0.1762820512820513
21	0.2216880341880341	0.03632478632478632	0.16168091168091164	0.06285612535612534	0.08778490028490031	0.09757834757834757	0.10897435897435902	0.020655270655270647	0.15883190883190879
22	0.2120726495726497	0.033831908831908834	0.1374643874643875	0.06249999999999997	0.08297720797720803	0.09241452991452992	0.11894586894586899	0.02688746438746439	0.18696581196581194
23	0.19337606837606827	0.029558404558404555	0.16773504273504264	0.06071937321937319	0.09775641025641033	0.0909900284900285	0.10986467236467247	0.02225783475783476	0.17841880341880328
24	0.21545584045584038	0.030804843304843312	0.17628205128205135	0.059294871794871785	0.09455128205128203	0.08457977207977208	0.09455128205128215	0.025641025641025644	0.16933760683760674
25	0.2099358974358973	0.03596866096866097	0.16987179487179485	0.0566239316239316	0.11128917378917383	0.07638888888888891	0.08671652421652422	0.027243589743589747	0.1743233618233617
26	0.213497150997151	0.027955840455840472	0.17147435897435898	0.07460826210826209	0.11378205128205135	0.07122507122507121	0.09704415954415958	0.02243589743589744	0.1650641025641026
27	0.20619658119658116	0.02849002849002849	0.18660968660968663	0.08048433048433043	0.11948005698005698	0.051816239316239306	0.09455128205128202	0.03294159544159545	0.1477920227920228
28	0.21456552706552695	0.030448717948717948	0.17539173789173793	0.05911680911680909	0.12713675213675224	0.058048433048433025	0.09882478632478635	0.023682336182336183	0.17183048433048426
29	0.20370370370370347	0.022257834757834757	0.17841880341880345	0.063034188034188	0.1440527065527065	0.06107549857549855	0.09615384615384619	0.02528490028490029	0.15224358974358979
30	0.21047008547008528	0.03098290598290599	0.16363960113960122	0.06445868945868945	0.12909544159544162	0.06445868945868946	0.10185185185185186	0.033119658119658134	0.1424501424501425
31	0.20762108262108256	0.037215099715099724	0.1688034188034188	0.07710113960113961	0.1372863247863248	0.05163817663817664	0.10897435897435898	0.029202279202279212	0.12660256410256415
32	0.19996438746438738	0.02670940170940172	0.17610398860398854	0.061609686609686576	0.14120370370370366	0.07015669515669513	0.1125356125356126	0.029024216524216533	0.12001424501424504
33	0.18749999999999992	0.01994301994301994	0.18981481481481477	0.06962250712250712	0.14654558404558413	0.05324074074074072	0.09900284900284897	0.021723646723646725	0.1499287749287749
34	0.19978632478632466	0.0275997150997151	0.17646011396011402	0.05484330484330481	0.15687321937321944	0.05769230769230767	0.10559116809116811	0.025641025641025644	0.14262820512820515
35	0.20566239316239301	0.025641025641025644	0.1882122507122507	0.06428062678062677	0.14084757834757836	0.0625	0.11894586894586898	0.03311965811965812	0.1061253561253562
36	0.21599002849002838	0.033653846153846166	0.18643162393162385	0.06018518518518515	0.16898148148148137	0.045227920227920215	0.09971509971509977	0.026887464387464397	0.11698717948717953
37	0.23450854700854698	0.02813390313390314	0.1476139601139602	0.0705128205128205	0.15010683760683766	0.0495014245014245	0.08386752136752139	0.028846153846153858	0.1524216524216524
38	0.20156695156695145	0.027777777777777783	0.1679131054131054	0.07585470085470084	0.16737891737891739	0.06659544159544159	0.08012820512820513	0.02795584045584046	0.13354700854700857
39	0.17183048433048423	0.030982905982905994	0.16826923076923078	0.07834757834757837	0.17521367521367526	0.063034188034188	0.10202991452991449	0.03116096866096867	0.12589031339031348
40	0.193019943019943	0.029024216524216533	0.17040598290598288	0.0778133903133903	0.15794159544159536	0.06267806267806267	0.1036324786324787	0.024394586894586897	0.13603988603988604
41	0.18607549857549852	0.04415954415954414	0.18696581196581202	0.06766381766381764	0.16310541310541316	0.057514245014245	0.0927706552706553	0.01976495726495726	0.1315883190883191
42	0.16452991452991447	0.035434472934472945	0.1736111111111111	0.06855413105413101	0.15972222222222232	0.06606125356125353	0.12393162393162396	0.034900284900284906	0.1326566951566952
43	0.19408831908831894	0.03596866096866097	0.15473646723646722	0.05733618233618232	0.14529914529914523	0.056089743589743564	0.12731481481481485	0.0316951566951567	0.15633903133903132
44	0.19230769230769237	0.025284900284900286	0.15616096866096865	0.06819800569800566	0.1540242165242165	0.06445868945868945	0.12464387464387469	0.03650284900284901	0.1289173789173789
45	0.1682692307692308	0.0325854700854701	0.1679131054131054	0.06677350427350423	0.15224358974358984	0.07353988603988604	0.12339743589743593	0.03810541310541312	0.12731481481481483
46	0.18963675213675205	0.029380341880341887	0.1575854700854701	0.07086894586894585	0.15206552706552712	0.062321937321937325	0.11965811965811968	0.034900284900284906	0.13586182336182343
47	0.19070512820512817	0.03027065527065528	0.14707977207977213	0.06801994301994299	0.1527777777777778	0.07122507122507121	0.13087606837606844	0.0275997150997151	0.13479344729344733
48	0.1700498575498574	0.026531339031339033	0.16542022792022795	0.07051282051282048	0.15936609686609693	0.061431623931623915	0.1075498575498575	0.03027065527065527	0.15349002849002855
49	0.17806267806267806	0.026353276353276358	0.1607905982905983	0.061075498575498544	0.15402421652421658	0.054131054131054145	0.11734330484330491	0.02510683760683761	0.15669515669515663
50	0.16452991452991456	0.03935185185185185	0.1207264957264958	0.07532051282051282	0.17022792022792027	0.09241452991452986	0.10612535612535616	0.02706552706552707	0.14565527065527076
51	0.18411680911680903	0.03561253561253562	0.14138176638176642	0.08422364672364675	0.16987179487179477	0.057692307692307675	0.12410968660968667	0.023682336182336183	0.12731481481481488
52	0.1782407407407406	0.03721509971509971	0.12072649572649576	0.07727920227920226	0.1493945868945869	0.06997863247863244	0.12980769230769235	0.03970797720797723	0.15081908831908827
53	0.1839387464387464	0.02920227920227921	0.1321225071225072	0.06712962962962961	0.14886039886039892	0.08333333333333334	0.14405270655270663	0.03294159544159544	0.12446581196581202
54	0.15135327635327644	0.02849002849002849	0.14405270655270652	0.06410256410256407	0.1607905982905983	0.1070156695156695	0.12375356125356125	0.038817663817663814	0.13105413105413113
55	0.13888888888888898	0.03133903133903134	0.1315883190883191	0.06712962962962961	0.16791310541310547	0.07959401709401707	0.14013532763532763	0.037037037037037035	0.14797008547008556
56	0.16257122507122512	0.03027065527065527	0.16470797720797717	0.06499287749287747	0.14458689458689467	0.0787037037037037	0.13461538461538466	0.024928774928774936	0.1403133903133904
57	0.1616809116809117	0.034900284900284906	0.11805555555555555	0.06178774928774925	0.15598290598290596	0.09045584045584044	0.1378205128205128	0.04611823361823362	0.1388888888888889
58	0.15990028490028496	0.030448717948717948	0.14975071225071226	0.06267806267806264	0.1574074074074075	0.08529202279202279	0.12339743589743601	0.029736467236467244	0.14690170940170943
59	0.1490384615384616	0.024394586894586897	0.14351851851851852	0.055199430199430195	0.16096866096866091	0.09918091168091168	0.11948005698005706	0.03952991452991452	0.16310541310541313
60	0.15046296296296288	0.03365384615384616	0.10576923076923075	0.06801994301994299	0.16274928774928774	0.0993589743589744	0.1406695156695157	0.03917378917378918	0.1501068376068376
61	0.16025641025641013	0.024928774928774926	0.12891737891737892	0.05662393162393161	0.13497150997151003	0.1075498575498576	0.144408831908832	0.037927350427350445	0.1527777777777778
62	0.16435185185185178	0.033475783475783484	0.11841168091168092	0.04309116809116808	0.12660256410256412	0.10879629629629632	0.16257122507122515	0.04059829059829061	0.14298433048433049
63	0.16239316239316234	0.03276353276353278	0.0844017094017094	0.06712962962962961	0.14601139601139607	0.11698717948717943	0.14138176638176642	0.04878917378917377	0.14636752136752143
64	0.14351851851851852	0.03828347578347579	0.09900284900284904	0.05965099715099713	0.1442307692307693	0.1276709401709402	0.1602564102564103	0.03596866096866097	0.13176638176638175
65	0.1565170940170941	0.029736467236467244	0.09134615384615385	0.07158119658119654	0.13461538461538466	0.11965811965811966	0.14476495726495728	0.037037037037037035	0.16381766381766372
66	0.16381766381766377	0.028133903133903147	0.1087962962962963	0.0614316239316239	0.14440883190883197	0.10096153846153846	0.13621794871794876	0.05252849002849002	0.15473646723646728
67	0.1517094017094019	0.03935185185185185	0.1107549857549858	0.040420227920227925	0.13319088319088324	0.11324786324786326	0.1606125356125355	0.041844729344729346	0.15794159544159533
68	0.15811965811965814	0.04024216524216525	0.1009615384615385	0.06054131054131053	0.11556267806267814	0.11039886039886049	0.14797008547008553	0.042200854700854676	0.16898148148148145
69	0.16025641025641033	0.026887464387464394	0.09989316239316241	0.05893874643874642	0.10381054131054128	0.13212250712250712	0.1794871794871794	0.04665242165242164	0.14690170940170946
70	0.14155982905982906	0.036502849002849	0.08885327635327636	0.04291310541310541	0.13728632478632485	0.11787749287749288	0.1800213675213674	0.036680911680911685	0.16168091168091164
71	0.15633903133903135	0.02546296296296297	0.08796296296296294	0.05769230769230767	0.12197293447293456	0.10826210826210828	0.17325498575498569	0.04433760683760684	0.17165242165242162
72	0.16542022792022784	0.03222934472934474	0.0747863247863248	0.05430911680911679	0.10986467236467239	0.13675213675213682	0.16648860398860396	0.0300925925925926	0.18126780626780628
73	0.15491452991453	0.04042022792022792	0.08725071225071226	0.05484330484330483	0.10559116809116811	0.1486823361823362	0.17094017094017092	0.041666666666666664	0.14797008547008553
74	0.16702279202279194	0.03579059829059829	0.06677350427350427	0.04522792022792023	0.10327635327635337	0.1702279202279203	0.14423076923076936	0.048789173789173794	0.16631054131054118
75	0.15990028490028488	0.04789886039886039	0.06926638176638175	0.05163817663817664	0.1029202279202279	0.15064102564102563	0.1641737891737891	0.046296296296296294	0.15918803418803415
76	0.16720085470085477	0.04273504273504273	0.07425213675213675	0.0502136752136752	0.08440170940170942	0.15883190883190887	0.16577635327635326	0.04380341880341879	0.16613247863247868
77	0.15153133903133909	0.028490028490028487	0.05947293447293448	0.053240740740740734	0.07514245014245012	0.17467948717948706	0.18304843304843296	0.04522792022792022	0.17806267806267803
78	0.18643162393162394	0.04237891737891738	0.04754273504273504	0.04380341880341882	0.09953703703703708	0.16631054131054127	0.17094017094017097	0.023682336182336186	0.16933760683760682
79	0.15633903133903135	0.043803418803418814	0.06677350427350427	0.07282763532763532	0.07710113960113958	0.17111823361823375	0.1858974358974359	0.02849002849002849	0.14886039886039892
80	0.18269230769230754	0.03614672364672365	0.0592948717948718	0.04095441595441595	0.0817307692307692	0.18340455840455824	0.169871794871795	0.03525641025641026	0.1538461538461538
81	0.17022792022792024	0.035790598290598295	0.07211538461538461	0.04255698005698005	0.078525641025641	0.17806267806267786	0.18340455840455844	0.03276353276353276	0.1629273504273505
82	0.17307692307692307	0.03027065527065527	0.056267806267806274	0.051994301994301995	0.07549857549857546	0.14868233618233626	0.20299145299145288	0.03311965811965813	0.1796652421652422
83	0.17788461538461528	0.03472222222222223	0.05591168091168092	0.04736467236467236	0.0698005698005698	0.174679487179487	0.21029202279202278	0.02831196581196582	0.15438034188034186
84	0.18928062678062685	0.016915954415954417	0.043625356125356125	0.046830484330484326	0.06552706552706548	0.19355413105413108	0.20637464387464374	0.029202279202279205	0.15438034188034186
85	0.17022792022792024	0.028668091168091166	0.04273504273504274	0.06214387464387463	0.06606125356125353	0.1721866096866096	0.22756410256410245	0.03187321937321937	0.16150284900284906
86	0.20192307692307684	0.03044871794871795	0.03561253561253561	0.04594017094017092	0.06570512820512818	0.15046296296296302	0.21207264957264949	0.03472222222222224	0.17254273504273498
87	0.2054843304843306	0.03970797720797721	0.05163817663817664	0.045940170940170943	0.06321225071225067	0.16826923076923073	0.22008547008546997	0.023504273504273508	0.12820512820512825
88	0.21759259259259262	0.021011396011396014	0.03418803418803419	0.036680911680911685	0.05413105413105413	0.1577635327635328	0.23557692307692304	0.028846153846153858	0.15847578347578342
89	0.19266381766381768	0.03258547008547009	0.03863960113960115	0.04914529914529913	0.058582621082621064	0.16274928774928785	0.21723646723646717	0.02831196581196582	0.17236467236467237
90	0.1755698005698005	0.04131054131054129	0.027599715099715098	0.04006410256410254	0.06837606837606833	0.1556267806267807	0.24091880341880348	0.02386039886039886	0.17788461538461528
91	0.18304843304843302	0.0300925925925926	0.032407407407407406	0.03685897435897436	0.05359686609686607	0.14547720797720798	0.25302706552706544	0.02136752136752137	0.20245726495726488
92	0.1875	0.026353276353276358	0.03970797720797721	0.046296296296296294	0.06160968660968661	0.1501068376068376	0.25213675213675196	0.024928774928774926	0.16951566951566951
93	0.17948717948717943	0.029914529914529912	0.02225783475783476	0.031873219373219394	0.05466524216524215	0.15313390313390318	0.2738603988603988	0.017806267806267803	0.19747150997150995
94	0.17681623931623938	0.030626780626780623	0.01780626780626781	0.03240740740740742	0.05288461538461537	0.150462962962963	0.2774216524216522	0.010327635327635329	0.20352564102564097
95	0.19480056980056965	0.028668091168091176	0.027777777777777773	0.03205128205128206	0.03846153846153847	0.15883190883190876	0.266025641025641	0.010327635327635329	0.20263532763532754
96	0.193019943019943	0.012642450142450141	0.01940883190883191	0.027243589743589754	0.042022792022792015	0.15847578347578362	0.27421652421652415	0.017806267806267803	0.22613960113960108
97	0.18251424501424487	0.0062321937321937314	0.0076566951566951575	0.017806267806267803	0.03400997150997152	0.1712962962962963	0.27386039886039876	0.015491452991452994	0.2553418803418804
98	0.1385327635327636	0.007122507122507122	0.013532763532763533	0.011396011396011395	0.029558404558404562	0.2110042735042735	0.3044871794871793	0.011930199430199429	0.2391381766381765
99	0.12037037037037038	0.009971509971509971	0.00819088319088319	0.01282051282051282	0.018518518518518514	0.26780626780626776	0.336894586894587	0.018340455840455842	0.1741452991452991
