	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
25	0.15094339622641514	0.029245283018867932	0.129874213836478	0.08003144654088053	0.10015723270440258	0.08569182389937112	0.09323899371069183	0.047484276729559724	0.2297169811320754
26	0.15314465408805034	0.03411949685534591	0.14150943396226412	0.06509433962264151	0.11509433962264154	0.05896226415094338	0.09732704402515722	0.044496855345911954	0.23191823899371053
27	0.165566037735849	0.042295597484276734	0.13773584905660383	0.0718553459119497	0.1309748427672956	0.06367924528301885	0.10015723270440254	0.035534591194968546	0.20172955974842757
28	0.16635220125786152	0.04654088050314464	0.1518867924528302	0.08160377358490566	0.13600628930817613	0.0748427672955975	0.08789308176100631	0.0339622641509434	0.16116352201257855
29	0.14119496855345898	0.052830188679245285	0.13820754716981137	0.06462264150943393	0.1484276729559749	0.06729559748427673	0.08584905660377358	0.04874213836477984	0.1866352201257861
30	0.14481132075471695	0.03097484276729562	0.13632075471698119	0.07515723270440253	0.1345911949685535	0.07374213836477986	0.10172955974842772	0.04135220125786162	0.19386792452830187
31	0.14622641509433962	0.04182389937106918	0.12405660377358493	0.07437106918238996	0.15676100628930828	0.07185534591194968	0.09433962264150945	0.04182389937106917	0.19984276729559747
32	0.14544025157232698	0.03852201257861636	0.1482704402515723	0.07547169811320756	0.1415094339622642	0.057075471698113174	0.09150943396226413	0.04638364779874212	0.19921383647798738
33	0.14229559748427684	0.04040880503144654	0.12610062893081767	0.08805031446540885	0.1336477987421384	0.04339622641509433	0.10738993710691827	0.0501572327044025	0.20817610062893066
34	0.1504716981132075	0.0421383647798742	0.12625786163522015	0.07720125786163524	0.16572327044025156	0.05408805031446541	0.09842767295597495	0.035062893081761005	0.18820754716981125
35	0.14748427672955977	0.038679245283018866	0.12735849056603774	0.08207547169811326	0.15534591194968556	0.051100628930817626	0.0882075471698114	0.03349056603773585	0.21556603773584906
36	0.14591194968553461	0.037421383647798734	0.15330188679245274	0.07893081761006292	0.14827044025157235	0.054874213836477975	0.08694968553459123	0.04685534591194966	0.1938679245283019
37	0.14701257861635217	0.04103773584905658	0.1377358490566038	0.08223270440251575	0.14811320754716978	0.05911949685534591	0.09685534591194969	0.04276729559748427	0.18820754716981125
38	0.12547169811320757	0.04433962264150943	0.13883647798742133	0.07940251572327048	0.1649371069182391	0.05377358490566037	0.10660377358490568	0.03962264150943395	0.1930817610062892
39	0.13899371069182392	0.042610062893081745	0.12641509433962267	0.07342767295597485	0.14638364779874216	0.04669811320754717	0.1154088050314466	0.060220125786163495	0.19056603773584907
40	0.13396226415094334	0.04182389937106917	0.12704402515723273	0.06933962264150946	0.14449685534591197	0.06713836477987419	0.1037735849056604	0.04150943396226412	0.2089622641509434
41	0.12704402515723276	0.037735849056603765	0.11509433962264151	0.07122641509433962	0.1562893081761006	0.06257861635220124	0.11540880503144656	0.05094339622641507	0.20424528301886785
42	0.13679245283018865	0.04088050314465408	0.12452830188679245	0.07169811320754718	0.1459119496855345	0.06572327044025156	0.11352201257861642	0.03616352201257862	0.1977987421383647
43	0.1289308176100629	0.04685534591194967	0.12877358490566046	0.08128930817610068	0.14858490566037738	0.06352201257861635	0.1204402515723271	0.03962264150943395	0.18915094339622637
44	0.13113207547169817	0.039779874213836476	0.12421383647798746	0.0729559748427673	0.16556603773584902	0.06996855345911948	0.12468553459119501	0.04276729559748428	0.17610062893081765
45	0.13113207547169817	0.049056603773584916	0.12342767295597488	0.0726415094339623	0.1424528301886792	0.07625786163522012	0.11949685534591203	0.04339622641509433	0.18301886792452826
46	0.14072327044025157	0.043081761006289306	0.11084905660377363	0.061949685534591174	0.16210691823899362	0.0737421383647799	0.1028301886792453	0.04559748427672956	0.19795597484276722
47	0.11116352201257865	0.05188679245283017	0.12389937106918238	0.06996855345911948	0.16666666666666663	0.07122641509433962	0.11100628930817617	0.04889937106918236	0.18946540880503135
48	0.12783018867924537	0.04229559748427673	0.13852201257861635	0.05864779874213835	0.1635220125786164	0.07437106918238992	0.10581761006289313	0.04606918238993709	0.1847484276729559
49	0.12389937106918243	0.04339622641509433	0.13003144654088056	0.06839622641509432	0.1665094339622641	0.0768867924528302	0.11352201257861641	0.04025157232704401	0.18286163522012577
50	0.10849056603773592	0.041981132075471696	0.12374213836477986	0.06179245283018865	0.16022012578616346	0.08522012578616352	0.11792452830188685	0.05062893081761003	0.19009433962264147
51	0.12059748427672962	0.03993710691823898	0.1397798742138365	0.06226415094339616	0.15220125786163524	0.08333333333333337	0.11556603773584909	0.03867924528301887	0.18600628930817606
52	0.11635220125786164	0.04779874213836477	0.11996855345911951	0.06336477987421381	0.145754716981132	0.07295597484276732	0.12672955974842773	0.04795597484276729	0.19701257861635219
53	0.11147798742138372	0.06069182389937105	0.11320754716981138	0.06509433962264148	0.15738993710691818	0.09229559748427672	0.11320754716981137	0.04040880503144654	0.18176100628930822
54	0.10518867924528305	0.05974842767295595	0.09213836477987421	0.07877358490566039	0.1621069182389937	0.08852201257861635	0.11210691823899376	0.052201257861635215	0.18490566037735834
55	0.10786163522012583	0.05518867924528301	0.11430817610062896	0.06037735849056602	0.1679245283018869	0.08490566037735844	0.0929245283018868	0.05393081761006288	0.1949685534591195
56	0.12264150943396229	0.035534591194968566	0.0970125786163522	0.06839622641509434	0.16179245283018864	0.08207547169811323	0.13930817610062896	0.046855345911949675	0.18820754716981122
57	0.10738993710691823	0.038679245283018866	0.10628930817610065	0.05377358490566037	0.14779874213836477	0.07783018867924528	0.1367924528301887	0.059591194968553425	0.2212264150943394
58	0.11509433962264158	0.05031446540880502	0.10267295597484274	0.06305031446540876	0.15408805031446537	0.08962264150943396	0.1166666666666667	0.05723270440251571	0.1878930817610064
59	0.12279874213836482	0.04465408805031447	0.09732704402515728	0.06352201257861634	0.13003144654088059	0.11650943396226418	0.1221698113207548	0.06147798742138361	0.1924528301886792
60	0.11367924528301894	0.041194968553459124	0.11100628930817615	0.05377358490566036	0.14952830188679245	0.10927672955974846	0.12138364779874224	0.060377358490566	0.18805031446540876
61	0.10974842767295602	0.046540880503144644	0.09276729559748428	0.06713836477987421	0.13757861635220134	0.1020440251572327	0.13443396226415097	0.05550314465408803	0.20015723270440247
62	0.10062893081761008	0.04732704402515722	0.10990566037735848	0.0581761006289308	0.14150943396226418	0.09779874213836477	0.13836477987421378	0.052201257861635195	0.1937106918238994
63	0.11808176100628937	0.051415094339622644	0.0779874213836478	0.05817610062893082	0.13396226415094345	0.11965408805031448	0.13411949685534597	0.05691823899371066	0.19166666666666662
64	0.11713836477987427	0.04072327044025158	0.10676100628930824	0.05283018867924527	0.13380503144654085	0.10691823899371068	0.12138364779874215	0.04811320754716981	0.2221698113207546
65	0.11399371069182393	0.04779874213836476	0.09669811320754718	0.05849056603773582	0.13820754716981132	0.10440251572327044	0.13616352201257867	0.04701257861635219	0.19952830188679244
66	0.10157232704402523	0.04685534591194967	0.07327044025157232	0.06446540880503142	0.12783018867924525	0.11273584905660378	0.14732704402515726	0.059748427672955934	0.21415094339622623
67	0.10283018867924534	0.05235849056603773	0.07421383647798743	0.07106918238993709	0.13427672955974843	0.11635220125786168	0.13694968553459122	0.05235849056603773	0.20644654088050315
68	0.10314465408805033	0.05817610062893081	0.08034591194968554	0.05613207547169811	0.12751572327044033	0.13223270440251567	0.14905660377358487	0.054245283018867906	0.18144654088050308
69	0.09827044025157235	0.044182389937106915	0.08128930817610062	0.06808176100628928	0.10738993710691826	0.13176100628930826	0.15597484276729562	0.05251572327044022	0.2092767295597483
70	0.10550314465408808	0.04559748427672958	0.08349056603773587	0.05471698113207546	0.11540880503144654	0.14040880503144662	0.15235849056603767	0.045911949685534574	0.19654088050314464
71	0.1121069182389938	0.0460691823899371	0.084748427672956	0.0632075471698113	0.12893081761006286	0.1267295597484277	0.14213836477987418	0.05361635220125785	0.186320754716981
72	0.12169811320754723	0.05801886792452828	0.055660377358490574	0.05896226415094337	0.12342767295597486	0.13506289308176098	0.17012578616352195	0.04842767295597483	0.17248427672955963
73	0.10754716981132083	0.051572327044025125	0.054559748427672944	0.05471698113207546	0.1080188679245283	0.1525157232704403	0.14559748427672947	0.05251572327044022	0.21996855345911936
74	0.11871069182389943	0.05031446540880502	0.05754716981132076	0.06305031446540879	0.09449685534591196	0.13050314465408813	0.15031446540880505	0.06116352201257856	0.2117924528301885
75	0.10959119496855349	0.03820754716981131	0.05062893081761006	0.05078616352201256	0.09905660377358493	0.1666666666666667	0.1738993710691823	0.05440251572327043	0.19732704402515722
76	0.1124213836477988	0.04669811320754716	0.050471698113207564	0.0482704402515723	0.10031446540880506	0.14496855345911958	0.1444968553459119	0.06462264150943395	0.22830188679245272
77	0.10770440251572327	0.04261006289308175	0.05062893081761005	0.055974842767295585	0.07845911949685538	0.16352201257861637	0.17893081761006283	0.043553459119496846	0.2270440251572326
78	0.11996855345911953	0.05062893081761005	0.04889937106918239	0.04245283018867924	0.07971698113207548	0.15110062893081752	0.15911949685534585	0.04748427672955972	0.24166666666666653
79	0.1077044025157233	0.05062893081761007	0.0669811320754717	0.034748427672955974	0.08836477987421386	0.18081761006289307	0.16022012578616343	0.04575471698113207	0.22012578616352188
80	0.10738993710691831	0.05062893081761005	0.06022012578616353	0.05644654088050312	0.07657232704402515	0.17232704402515722	0.16808176100628927	0.042452830188679236	0.21493710691823892
81	0.11383647798742139	0.04481132075471698	0.04716981132075473	0.05455974842767293	0.07232704402515724	0.16289308176100636	0.18223270440251566	0.043238993710691835	0.21666666666666645
82	0.12059748427672959	0.045911949685534595	0.042138364779874204	0.05597484276729559	0.07342767295597485	0.1639937106918239	0.18993710691823884	0.04968553459119496	0.20566037735849044
83	0.13223270440251575	0.03773584905660378	0.03286163522012578	0.05314465408805031	0.08852201257861633	0.15094339622641517	0.18490566037735845	0.03915094339622643	0.2224842767295596
84	0.12185534591194973	0.04198113207547169	0.029874213836477988	0.04638364779874212	0.06289308176100628	0.17562893081761005	0.21509433962264135	0.04119496855345911	0.210062893081761
85	0.11666666666666674	0.04056603773584905	0.04119496855345912	0.056132075471698094	0.06776729559748426	0.16305031446540885	0.1916666666666666	0.05770440251572326	0.2053459119496855
86	0.13207547169811326	0.04701257861635218	0.031446540880503145	0.04481132075471697	0.08254716981132074	0.15377358490566032	0.211635220125786	0.03757861635220126	0.19685534591194964
87	0.134748427672956	0.03977987421383647	0.03380503144654088	0.036320754716981145	0.06477987421383646	0.17657232704402526	0.2144654088050313	0.030974842767295608	0.20676100628930807
88	0.12908805031446544	0.042767295597484274	0.029716981132075476	0.041037735849056595	0.06053459119496852	0.15628930817610062	0.2295597484276729	0.03443396226415096	0.21588050314465398
89	0.13474842767295597	0.042767295597484274	0.024213836477987423	0.028616352201257866	0.07641509433962265	0.17059748427672952	0.22327044025157228	0.032389937106918246	0.21084905660377348
90	0.13647798742138373	0.04984276729559747	0.030031446540880503	0.03773584905660376	0.05377358490566037	0.16147798742138372	0.22405660377358474	0.03632075471698114	0.21745283018867903
91	0.14638364779874213	0.04292452830188679	0.028773584905660385	0.04465408805031445	0.05959119496855345	0.16603773584905665	0.23081761006289286	0.028144654088050322	0.2020440251572327
92	0.14119496855345912	0.04323899371069183	0.023427672955974848	0.037421383647798734	0.05283018867924528	0.14481132075471706	0.24795597484276727	0.027515723270440256	0.21886792452830164
93	0.15377358490566032	0.036006289308176107	0.025471698113207552	0.034905660377358476	0.061320754716981105	0.1426100628930817	0.23490566037735838	0.026729559748427688	0.23899371069182382
94	0.1556603773584906	0.04072327044025158	0.021069182389937106	0.03050314465408806	0.05251572327044023	0.1511006289308176	0.25597484276729565	0.019654088050314468	0.2279874213836476
95	0.16006289308176097	0.034591194968553465	0.014465408805031445	0.030031446540880507	0.0509433962264151	0.15110062893081772	0.24182389937106927	0.01383647798742138	0.25471698113207536
96	0.14874213836477987	0.02625786163522013	0.01210691823899371	0.024371069182389942	0.052201257861635195	0.15	0.2710691823899371	0.01886792452830189	0.25
97	0.14575471698113204	0.017767295597484276	0.00817610062893082	0.012264150943396225	0.0440251572327044	0.16179245283018862	0.2690251572327043	0.02358490566037736	0.269496855345912
98	0.11949685534591199	0.008962264150943394	0.010377358490566035	0.01713836477987421	0.027830188679245298	0.19245283018867912	0.29040880503144634	0.01132075471698113	0.2790880503144654
99	0.08553459119496859	0.017610062893081757	0.007232704402515723	0.0110062893081761	0.021383647798742144	0.23647798742138365	0.3449685534591197	0.014150943396226414	0.22468553459119484
